70.535568	508
71.764061	514
72.992401	519
74.220581	520
75.446457	506
76.674309	500
77.902	495
79.129532	505
80.354767	498
81.581978	498
82.809029	501
84.035919	512
85.260506	502
86.487076	504
87.713486	500
88.937592	502
90.163681	507
91.389603	511
92.615364	508
93.838837	511
95.064278	522
96.28743	513
97.51255	520
98.737511	519
99.960182	529
101.18482	519
102.4093	532
103.63148	526
104.85565	542
106.07751	536
107.30135	535
108.5229	536
109.74642	527
110.96978	530
112.19085	538
113.41389	540
114.63464	550
115.85736	552
117.07779	547
118.30019	544
119.5203	554
120.74238	551
121.96217	559
123.18394	555
124.4034	564
125.62272	564
126.844	562
128.063	573
129.28397	583
130.50264	573
131.72328	581
132.94164	582
134.15984	591
135.38	590
136.59789	602
137.8156	604
139.03529	607
140.2527	622
141.46994	621
142.68915	628
143.90608	641
145.12285	647
146.34157	655
147.55803	671
148.77432	690
149.99257	710
151.20854	729
152.42436	747
153.64001	785
154.85764	814
156.07298	852
157.28816	910
158.50319	980
159.71805	1065
160.93488	1170
162.14941	1303
163.36382	1454
164.57803	1646
165.79211	1866
167.00815	2046
168.22189	2275
169.4355	2405
170.64894	2478
171.86221	2422
173.07535	2288
174.28831	2115
175.50111	1937
176.71588	1760
177.92838	1593
179.1407	1462
180.35287	1349
181.5649	1269
182.77676	1215
183.98846	1163
185.20001	1154
186.41139	1129
187.62262	1120
188.83369	1126
190.0446	1160
191.25537	1175
192.46596	1228
193.67641	1286
194.88669	1363
196.09682	1462
197.30678	1573
198.51659	1749
199.72624	1934
200.93575	2128
202.14297	2401
203.35216	2618
204.56119	2917
205.77005	3163
206.97876	3341
208.18732	3465
209.39571	3428
210.60394	3384
211.80992	3173
213.01785	2962
214.22562	2723
215.43323	2454
216.64069	2248
217.84587	2006
219.05301	1811
220.25999	1654
221.46683	1517
222.67349	1404
223.8779	1289
225.08426	1236
226.29047	1141
227.4944	1095
228.70029	1030
229.90602	967
231.11159	954
232.31491	917
233.52017	873
234.72528	857
235.92812	834
237.13292	799
238.33755	796
239.53993	792
240.74425	759
241.94841	752
243.15033	732
244.35419	724
245.55579	717
246.75932	717
247.96062	699
249.16385	694
250.36691	677
251.56773	676
252.77049	675
253.97101	660
255.17346	653
256.37366	643
257.57581	639
258.7757	647
259.97751	634
261.17709	640
262.3786	626
263.57788	628
264.77908	622
265.97803	619
267.17892	618
268.37756	609
269.57605	616
270.77649	614
271.97467	605
273.17477	598
274.37265	602
275.57037	599
276.77002	598
