0.13484503	1044
1.3633437	1049
2.5916812	1028
3.8198576	1026
5.0457335	1010
6.2735882	996
7.5012813	1002
8.7288141	1002
9.9540472	1010
11.181258	1028
12.408308	1018
13.635197	1028
14.859788	1027
16.086355	1055
17.312761	1061
18.536871	1071
19.762957	1086
20.988882	1102
22.214645	1106
23.438114	1128
24.663557	1124
25.886705	1145
27.111828	1157
28.33679	1166
29.559458	1194
30.7841	1184
32.008579	1226
33.230766	1239
34.454929	1247
35.676796	1240
36.900635	1252
38.122185	1236
39.345703	1235
40.569061	1256
41.790131	1257
43.013172	1279
44.233921	1279
45.456638	1273
46.677071	1277
47.899471	1298
49.119579	1311
50.34166	1318
51.561451	1314
52.783215	1299
54.002686	1308
55.222	1330
56.443279	1333
57.662277	1333
58.88324	1334
60.101913	1340
61.322559	1331
62.540916	1338
63.759113	1344
64.979279	1354
66.197159	1376
67.414879	1357
68.634567	1368
69.851974	1353
71.069221	1352
72.288429	1360
73.505356	1373
74.722122	1359
75.940857	1359
77.157303	1365
78.373596	1371
79.59185	1379
80.807823	1376
82.023643	1392
83.239296	1394
84.456917	1384
85.672256	1415
86.887436	1393
88.102463	1399
89.317322	1395
90.534149	1402
91.748695	1423
92.963089	1425
94.177315	1444
95.391388	1451
96.607422	1484
97.821182	1496
99.034775	1504
100.24821	1526
101.4615	1534
102.67462	1535
103.88759	1522
105.1004	1493
106.31516	1488
107.52765	1480
108.73998	1459
109.95216	1453
111.16418	1443
112.37604	1429
113.58774	1441
114.79929	1420
116.01067	1421
117.2219	1415
118.43298	1423
119.64389	1426
120.85464	1420
122.06524	1432
123.27568	1437
124.48597	1452
125.69609	1451
126.90606	1448
128.11588	1466
129.32553	1488
130.53502	1512
131.74225	1517
132.95143	1551
134.16046	1560
135.36932	1582
136.57803	1615
137.78659	1628
138.995	1622
140.20323	1636
141.40919	1643
142.61713	1618
143.82489	1594
145.0325	1587
146.23996	1546
147.44514	1534
148.6523	1507
149.85928	1493
151.0661	1491
152.27278	1478
153.47719	1467
154.68353	1474
155.88974	1448
157.09367	1442
158.29956	1446
159.50529	1437
160.71088	1430
161.91418	1432
163.11945	1430
164.32455	1419
165.5274	1435
166.73219	1437
167.93683	1424
169.13921	1427
170.34354	1431
171.5477	1417
172.7496	1422
173.95346	1431
175.15506	1436
176.3586	1422
177.55989	1423
178.76312	1428
179.9662	1425
181.16702	1407
182.36978	1409
183.57028	1413
184.77274	1407
185.97293	1400
187.17508	1407
188.37495	1406
189.5768	1408
190.77637	1400
191.97789	1414
193.17715	1415
194.37836	1401
195.5773	1415
196.7782	1399
197.97685	1407
199.17534	1400
200.37576	1409
201.57394	1402
202.77406	1406
203.97192	1404
205.16965	1392
206.36929	1405
207.5667	1398
208.76395	1405
209.96313	1410
211.16006	1410
212.35686	1404
213.55557	1413
214.75204	1400
215.94836	1410
217.14662	1412
218.34264	1415
219.53848	1414
220.73419	1396
221.93182	1399
223.12721	1401
224.32245	1415
225.51753	1410
226.71455	1411
227.90933	1417
229.10394	1410
230.29842	1407
231.49272	1396
232.68687	1417
233.88297	1424
235.07681	1417
236.27051	1400
237.46405	1403
238.65744	1416
239.85068	1410
241.04375	1409
242.23668	1422
243.43153	1405
244.62415	1423
245.8166	1407
247.00891	1403
248.20107	1415
249.39307	1421
250.58492	1417
251.77661	1424
252.96814	1414
254.15953	1408
255.35077	1411
256.54184	1421
257.73276	1398
258.92352	1419
260.11417	1414
261.30463	1421
262.49493	1428
